split,category,lineup,player,step,target_win,role,phase,target_owner_group,target_quadrant,action_target,sample_weight,sample_kind,compare_target_id,sun_penalty,long_flight_penalty,opportunity_penalty,overtake_bonus,board_ownership_bonus,projected_overtake_count,overtake_focus_weight,trend_identity,pressure_reason,pressure_target_id,pressure_quadrant,pressure_source_count,pressure_fleet_count,pressure_hostile_ships,pressure_projected_defense,pressure_defense_ratio,pressure_eta_spread
train,with_mine,mine best intruder smith,smith,60,0,anchor,attack,friendly,Q2_NW,0.257457,1.584335,chosen_action,,0.0,0.0,0.059094,0.129618,0.202409,0.0,1.584335,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,mine,70,0,anchor,attack,friendly,Q0_SE,0.250975,1.630028,chosen_action,,0.0,0.001814,0.075772,0.135059,0.226582,0.0,1.630028,pressured,concentrated_inbound,12,Q0_SE,3,3,89,20.0,4.45,1.669
train,with_mine,mine best intruder smith,best,70,1,sweeper,attack,enemy,Q0_SE,0.739545,1.413046,chosen_action,,0.0,0.016819,0.191763,0.063563,0.19296,0.0,1.413046,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,best,70,1,anchor,attack,enemy,Q3_NE,0.08161,1.627574,chosen_action,,0.95,0.18,0.145494,0.103319,0.281191,0.0,1.627574,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,intruder,70,0,attacker,attack,friendly,Q3_NE,0.275774,1.724267,chosen_action,,0.0,0.0,0.083532,0.204443,0.17304,0.0,1.724267,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,intruder,70,0,anchor,attack,friendly,Q3_NE,0.244945,1.537541,chosen_action,,0.0,0.001814,0.046085,0.116853,0.19044,0.0,1.537541,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,best,80,1,anchor,established,friendly,Q0_SE,0.990802,1.42682,chosen_action,,0.0,0.0,0.064778,0.066467,0.198,0.0,1.42682,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,best,80,1,expander,established,friendly,Q0_SE,0.992275,1.447642,chosen_action,,0.0,0.0,0.065523,0.09438,0.1638,0.0,1.447642,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,intruder,80,0,attacker,attack,enemy,Q0_SE,0.545538,4.062894,chosen_action,,0.0,0.087608,0.147229,0.627337,0.412804,0.0,4.062894,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,intruder,80,0,expander,attack,friendly,Q3_NE,0.246458,1.541057,chosen_action,,0.0,0.056581,0.060047,0.117845,0.19128,0.0,1.541057,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,intruder,80,0,anchor,attack,friendly,Q3_NE,0.251272,1.590279,chosen_action,,0.0,0.001814,0.04812,0.131739,0.20304,0.0,1.590279,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,intruder,90,0,shield,attack,friendly,Q3_NE,0.311685,2.087187,chosen_action,,0.0,0.022111,0.0,0.272005,0.32176,0.0,2.087187,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,intruder,90,0,anchor,attack,friendly,Q3_NE,0.254154,1.597311,chosen_action,,0.0,0.001814,0.038197,0.133724,0.20472,0.0,1.597311,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,intruder,90,0,attacker,attack,enemy,Q2_NW,0.245265,2.009509,chosen_action,,0.0,0.18,0.246158,0.205249,0.382898,0.0,2.009509,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,smith,90,0,attacker,attack,enemy,Q3_NE,0.5051,3.429259,chosen_action,,0.0,0.0,0.0,0.440085,0.49856,0.333333,3.429259,pressured,concentrated_inbound,15,Q2_NW,2,3,125,118.0,1.0593,1.72
train,with_mine,mine best intruder smith,intruder,100,0,anchor,attack,friendly,Q3_NE,0.249546,1.541057,chosen_action,,0.0,0.001814,0.025325,0.117845,0.19128,0.0,1.541057,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,smith,100,0,anchor,initiation,enemy,Q3_NE,0.330686,2.362122,chosen_action,,0.0,0.002967,0.132028,0.265452,0.240769,0.0,2.362122,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,intruder,110,0,expander,attack,friendly,Q3_NE,0.159205,1.558636,chosen_action,,0.0,0.029974,0.4,0.122808,0.19548,0.0,1.558636,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,intruder,110,0,feeder,attack,friendly,Q3_NE,0.211735,1.618406,chosen_action,,0.0,0.028315,0.180789,0.139679,0.20976,0.0,1.618406,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,best,120,1,expander,attack,enemy,Q3_NE,0.759959,2.333047,chosen_action,,0.0,0.014194,0.4,0.179349,0.224156,0.0,2.333047,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,intruder,120,0,sweeper,attack,friendly,Q3_NE,0.386357,2.454008,chosen_action,,0.0,0.0,0.0,0.375549,0.4094,0.0,2.454008,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,intruder,120,0,shield,attack,friendly,Q3_NE,0.315019,2.087187,chosen_action,,0.0,0.016819,0.0,0.272005,0.32176,0.0,2.087187,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,mine,0,0,expander,initiation,neutral,Q0_SE,0.201287,1.716758,chosen_action,,0.0,0.061937,0.4,0.094664,0.36264,0.0,1.716758,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,0,1,expander,initiation,neutral,Q2_NW,0.631737,1.716758,chosen_action,,0.0,0.061937,0.4,0.094664,0.36264,0.0,1.716758,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,mine,20,0,expander,expansion,neutral,Q0_SE,0.377407,3.131389,chosen_action,,0.0,0.0,0.4,0.338884,0.30968,1.0,3.131389,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,20,1,expander,expansion,neutral,Q3_NE,0.663783,1.735171,chosen_action,,0.0,0.18,0.252278,0.098086,0.370196,0.0,1.735171,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,mine,40,0,expander,expansion,neutral,Q1_SW,0.288458,2.516051,chosen_action,,0.0,0.133986,0.4,0.344228,0.51104,0.0,2.516051,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,40,1,expander,expansion,friendly,Q3_NE,1.0,1.521101,chosen_action,,0.0,0.0,0.059965,0.109868,0.19068,0.0,1.521101,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,40,1,expander,expansion,friendly,Q1_SW,0.994382,1.352735,chosen_action,,0.0,0.00764,0.043547,0.073128,0.13128,0.0,1.352735,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,mine,50,0,anchor,established,friendly,Q1_SW,0.307154,1.826254,chosen_action,,0.0,0.0,0.0,0.150683,0.34416,0.0,1.826254,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,mine,50,0,expander,established,friendly,Q1_SW,0.288183,1.826254,chosen_action,,0.0,0.094851,0.0,0.150683,0.34416,0.0,1.826254,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,mine,50,0,expander,attack,enemy,Q3_NE,0.433017,3.082017,chosen_action,,0.0,0.18,0.009628,0.332982,0.505822,0.0,3.082017,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,50,1,expander,expansion,friendly,Q3_NE,0.720474,2.996367,chosen_action,,0.0,0.18,0.058764,0.3472,0.19488,1.0,2.996367,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,50,1,sweeper,expansion,friendly,Q2_NW,0.695796,2.89077,chosen_action,,0.0,0.18,0.069808,0.324936,0.15624,1.0,2.89077,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,50,1,expander,expansion,neutral,Q2_NW,0.779121,1.461678,chosen_action,,0.0,0.18,0.100807,0.081486,0.19712,0.0,1.461678,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,mine,60,0,expander,attack,enemy,Q2_NW,0.345854,2.576269,chosen_action,,0.0,0.18,0.118986,0.225891,0.321578,0.0,2.576269,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,60,1,expander,attack,enemy,Q0_SE,0.540681,5.343979,chosen_action,,0.95,0.18,0.4,0.759139,0.460773,1.0,5.343979,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,60,1,attacker,established,friendly,Q2_NW,0.807109,1.686379,chosen_action,,0.0,0.18,0.101231,0.158866,0.226,0.0,1.686379,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,mine,70,0,expander,established,friendly,Q1_SW,0.235438,1.777791,chosen_action,,0.0,0.18,0.142873,0.18467,0.24784,0.0,1.777791,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,mine,70,0,expander,established,friendly,Q1_SW,0.182061,1.428935,chosen_action,,0.0,0.088081,0.009791,0.121078,0.10248,0.0,1.428935,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,70,1,expander,attack,enemy,Q1_SW,0.65482,2.612001,chosen_action,,0.0,0.126152,0.008835,0.256327,0.293938,0.0,2.612001,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,70,1,expander,attack,enemy,Q0_SE,0.276313,3.123447,chosen_action,,0.95,0.18,0.174593,0.340682,0.522822,0.0,3.123447,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,80,1,sweeper,attack,enemy,Q0_SE,0.786662,2.429562,chosen_action,,0.0,0.0,0.4,0.197306,0.263724,0.0,2.429562,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,80,1,expander,attack,enemy,Q0_SE,0.187596,2.440436,chosen_action,,0.0,0.18,0.4,0.223122,0.225884,0.0,2.440436,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,80,1,expander,established,friendly,Q3_NE,1.0,1.92573,chosen_action,,0.0,0.00934,0.0,0.171656,0.38056,0.0,1.92573,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,mine,90,0,expander,attack,friendly,Q0_SE,0.311318,1.886783,chosen_action,,0.0,0.0,0.008187,0.215435,0.27388,0.0,1.886783,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,mine,90,0,expander,attack,friendly,Q1_SW,0.34133,2.22079,chosen_action,,0.0,0.001935,0.0,0.309717,0.35368,0.0,2.22079,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,mine,90,0,anchor,attack,friendly,Q1_SW,0.36406,2.279387,chosen_action,,0.0,0.0,0.0,0.326258,0.36768,0.0,2.279387,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,90,1,expander,established,friendly,Q1_SW,0.732504,1.706386,chosen_action,,0.0,0.072129,0.057915,0.142125,0.270582,0.0,1.706386,pressured,concentrated_inbound,11,Q2_NW,2,3,111,148.0,0.75,4.67
train,with_mine,mine intruder,intruder,100,1,expander,established,friendly,Q3_NE,0.880538,1.507931,chosen_action,,0.0,0.18,0.005515,0.083568,0.22768,0.0,1.507931,pressured,concentrated_inbound,11,Q2_NW,3,3,133,185.0,0.7189,8.559
train,with_mine,mine intruder,intruder,100,1,expander,established,neutral,Q0_SE,0.545081,2.133218,chosen_action,,0.0,0.18,0.002373,0.182102,0.515684,0.0,2.133218,pressured,concentrated_inbound,11,Q2_NW,3,3,133,185.0,0.7189,8.559
train,with_mine,mine intruder,intruder,100,1,expander,established,neutral,Q0_SE,0.370156,2.133218,chosen_action,,0.0,0.18,0.077298,0.182102,0.515684,0.0,2.133218,pressured,concentrated_inbound,11,Q2_NW,3,3,133,185.0,0.7189,8.559
train,with_mine,mine intruder,intruder,100,1,expander,established,friendly,Q3_NE,0.99261,1.838498,chosen_action,,0.0,0.014788,0.0,0.153264,0.34864,0.0,1.838498,pressured,concentrated_inbound,11,Q2_NW,3,3,133,185.0,0.7189,8.559
train,with_mine,mine intruder,mine,110,0,expander,attack,friendly,Q1_SW,0.398059,2.643865,chosen_action,,0.0,0.0,0.0,0.429141,0.45476,0.0,2.643865,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,110,1,expander,attack,enemy,Q1_SW,0.945299,3.264963,chosen_action,,0.0,0.18,0.169306,0.369507,0.576404,0.0,3.264963,pressured,concentrated_inbound,11,Q2_NW,2,2,124,31.0,4.0,1.373
train,with_mine,mine intruder,mine,120,0,anchor,attack,friendly,Q1_SW,0.283786,1.679347,chosen_action,,0.0,0.0,0.0,0.156881,0.22432,0.0,1.679347,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,mine,120,0,expander,attack,friendly,Q1_SW,0.390876,2.587611,chosen_action,,0.0,0.0,0.0,0.413262,0.44132,0.0,2.587611,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,120,1,expander,established,friendly,Q0_SE,0.957798,1.447642,chosen_action,,0.0,0.0,0.1,0.09438,0.1638,0.0,1.447642,pressured,concentrated_inbound,11,Q2_NW,3,3,84,108.0,0.7778,6.19
train,with_mine,mine intruder,mine,140,0,feeder,attack,enemy,Q0_SE,0.38479,3.256436,chosen_action,,0.0,0.18,0.002187,0.41487,0.193147,0.0,3.256436,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,mine,140,0,expander,attack,friendly,Q1_SW,0.424191,2.746113,chosen_action,,0.0,0.0,0.0,0.431195,0.526849,0.0,2.746113,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,mine,140,0,expander,attack,friendly,Q1_SW,0.230858,2.080444,chosen_action,,0.0,0.18,0.081674,0.243292,0.367809,0.0,2.080444,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,mine,140,0,anchor,attack,friendly,Q1_SW,0.296126,2.080444,chosen_action,,0.0,0.045924,0.0,0.243292,0.367809,0.0,2.080444,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,mine,0,0,anchor,initiation,neutral,Q0_SE,0.24082,1.775678,chosen_action,,0.0,0.06656,0.019709,0.107087,0.3842,0.0,1.775678,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,0,0,anchor,initiation,neutral,Q1_SW,0.24082,1.775678,chosen_action,,0.0,0.06656,0.019709,0.107087,0.3842,0.0,1.775678,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,0,1,anchor,initiation,neutral,Q3_NE,0.79897,1.775678,chosen_action,,0.0,0.06656,0.019709,0.107087,0.3842,0.0,1.775678,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,1039,0,0,anchor,initiation,neutral,Q2_NW,0.24082,1.775678,chosen_action,,0.0,0.06656,0.019709,0.107087,0.3842,0.0,1.775678,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,1039,10,0,expander,expansion,neutral,Q0_SE,0.228271,2.862385,chosen_action,,0.95,0.18,0.063353,0.335671,0.338351,0.666667,2.862385,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,mine,20,0,expander,expansion,neutral,Q1_SW,0.211527,2.311801,chosen_action,,0.0,0.18,0.062537,0.210271,0.375667,0.333333,2.311801,pressured,concentrated_inbound,24,Q0_SE,2,2,93,45.0,2.0667,3.043
train,with_mine,mine best intruder 1039,intruder,20,1,expander,expansion,neutral,Q2_NW,0.482141,1.822091,chosen_action,,0.0,0.175579,0.109149,0.137176,0.365089,0.0,1.822091,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,mine,30,0,expander,expansion,enemy,Q1_SW,0.43694,2.90844,chosen_action,,0.0,0.0,0.0,0.375942,0.2268,0.333333,2.90844,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,mine,30,0,anchor,expansion,friendly,Q0_SE,0.403042,2.92447,chosen_action,,0.0,0.030574,0.0,0.350712,0.3576,0.666667,2.92447,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,mine,30,0,expander,expansion,friendly,Q0_SE,0.293164,2.654832,chosen_action,,0.0,0.18,0.079449,0.312883,0.22512,0.666667,2.654832,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,30,1,expander,expansion,enemy,Q2_NW,1.0,1.791989,chosen_action,,0.0,0.0,0.050593,0.162565,0.297653,0.0,1.791989,pressured,concentrated_inbound,18,Q0_SE,2,2,24,41.0,0.5854,0.036
train,with_mine,mine best intruder 1039,intruder,30,1,expander,expansion,friendly,Q0_SE,1.0,1.584379,chosen_action,,0.0,0.0,0.0,0.119621,0.220213,0.0,1.584379,pressured,concentrated_inbound,18,Q0_SE,2,2,24,41.0,0.5854,0.036
train,with_mine,mine best intruder 1039,intruder,30,1,expander,expansion,neutral,Q0_SE,0.886469,1.743306,chosen_action,,0.0,0.18,0.030705,0.096673,0.378733,0.0,1.743306,pressured,concentrated_inbound,18,Q0_SE,2,2,24,41.0,0.5854,0.036
train,with_mine,mine best intruder 1039,1039,30,0,expander,expansion,neutral,Q2_NW,0.246186,2.253169,chosen_action,,0.0,0.18,0.089027,0.221541,0.3122,0.333333,2.253169,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,1039,30,0,expander,expansion,neutral,Q2_NW,0.308797,2.253169,chosen_action,,0.0,0.176585,0.059387,0.221541,0.3122,0.333333,2.253169,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,mine,40,0,anchor,expansion,friendly,Q0_SE,0.297124,2.283391,chosen_action,,0.0,0.082742,0.002074,0.318866,0.383787,0.0,2.283391,pressured,concentrated_inbound,0,Q0_SE,2,2,87,64.0,1.3594,1.402
train,with_mine,mine best intruder 1039,best,40,0,expander,expansion,enemy,Q0_SE,0.201799,2.610128,chosen_action,,0.95,0.18,0.189933,0.310882,0.417787,0.333333,2.610128,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,40,0,expander,expansion,friendly,Q1_SW,0.136395,2.030429,chosen_action,,0.95,0.0,0.0,0.21646,0.15624,0.333333,2.030429,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,40,0,expander,expansion,friendly,Q2_NW,0.345018,2.174077,chosen_action,,0.0,0.0,0.0,0.242929,0.215591,0.333333,2.174077,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,40,1,expander,expansion,enemy,Q0_SE,0.97587,1.958806,chosen_action,,0.0,0.14846,0.0,0.175548,0.398142,0.0,1.958806,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,40,1,expander,expansion,enemy,Q2_NW,0.90207,1.651002,chosen_action,,0.0,0.097752,0.084729,0.112491,0.28224,0.0,1.651002,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,40,1,expander,expansion,friendly,Q2_NW,1.0,1.710849,chosen_action,,0.0,0.044796,0.0,0.148632,0.26232,0.0,1.710849,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,mine,50,0,expander,expansion,neutral,Q0_SE,0.32583,1.970486,chosen_action,,0.0,0.0,0.0,0.178422,0.401684,0.0,1.970486,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,50,0,expander,expansion,friendly,Q1_SW,0.283501,1.65395,chosen_action,,0.0,0.0,0.0,0.184594,0.15624,0.0,1.65395,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,50,0,expander,expansion,friendly,Q1_SW,0.294912,1.893028,chosen_action,,0.0,0.095582,0.0,0.25208,0.21336,0.0,1.893028,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,50,1,expander,expansion,friendly,Q3_NE,1.0,1.511919,chosen_action,,0.0,0.0,0.0,0.107932,0.18732,0.0,1.511919,pressured,concentrated_inbound,3,Q2_NW,2,4,83,48.0,1.7292,2.833
train,with_mine,mine best intruder 1039,best,60,0,expander,expansion,enemy,Q3_NE,0.4239,4.308197,chosen_action,,0.95,0.18,0.062654,0.692979,0.477813,0.0,4.308197,pressured,concentrated_inbound,0,Q0_SE,2,3,70,15.0,4.6667,2.509
train,with_mine,mine best intruder 1039,intruder,60,1,expander,expansion,enemy,Q2_NW,1.0,1.881349,chosen_action,,0.0,0.057475,0.054958,0.162299,0.36432,0.0,1.881349,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,60,1,expander,expansion,neutral,Q0_SE,0.499115,1.599682,chosen_action,,0.0,0.18,0.059443,0.06998,0.3198,0.0,1.599682,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,60,1,expander,expansion,unknown,unknown,0.572453,1.0,chosen_action,,0.0,0.18,0.067547,0.0,0.0,0.0,1.0,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,1039,60,0,anchor,initiation,enemy,Q2_NW,0.373578,2.518306,chosen_action,,0.0,0.008847,0.0,0.300526,0.294107,0.0,2.518306,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,70,0,expander,expansion,enemy,Q0_SE,0.592899,4.068305,chosen_action,,0.0,0.0,0.0,0.643766,0.387604,0.0,4.068305,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,70,0,expander,expansion,friendly,Q0_SE,0.263389,1.770374,chosen_action,,0.0,0.132044,0.043869,0.207249,0.202204,0.0,1.770374,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,70,1,expander,expansion,friendly,Q3_NE,1.0,1.532579,chosen_action,,0.0,0.0,0.0,0.112288,0.19488,0.0,1.532579,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,90,0,expander,expansion,enemy,Q0_SE,0.38775,3.451163,chosen_action,,0.0,0.18,0.109883,0.488079,0.20724,0.0,3.451163,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,90,0,expander,expansion,enemy,Q0_SE,0.405741,3.141196,chosen_action,,0.0,0.061003,0.082567,0.351343,0.22072,0.0,3.141196,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,90,1,expander,attack,neutral,Q1_SW,0.899293,1.913392,chosen_action,,0.0,0.18,0.039795,0.13488,0.4368,0.0,1.913392,pressured,concentrated_inbound,28,Q0_SE,2,2,28,8.0,3.5,2.693
train,with_mine,mine best intruder 1039,intruder,90,1,expander,attack,enemy,Q0_SE,1.0,2.436694,chosen_action,,0.0,0.043289,0.082433,0.202283,0.26016,0.0,2.436694,pressured,concentrated_inbound,28,Q0_SE,2,2,28,8.0,3.5,2.693
train,with_mine,mine best intruder 1039,intruder,90,1,expander,attack,friendly,Q0_SE,1.0,1.426982,chosen_action,,0.0,0.0,0.0,0.090024,0.15624,0.0,1.426982,pressured,concentrated_inbound,28,Q0_SE,2,2,28,8.0,3.5,2.693
train,with_mine,mine best intruder 1039,best,100,0,expander,expansion,enemy,Q0_SE,0.450467,3.459634,chosen_action,,0.0,0.056181,0.079515,0.425951,0.323964,0.0,3.459634,pressured,concentrated_inbound,0,Q0_SE,2,2,139,20.0,6.95,2.78
train,with_mine,mine best intruder 1039,intruder,100,1,expander,attack,enemy,Q1_SW,1.0,2.684619,chosen_action,,0.0,0.139566,0.0,0.254555,0.35088,0.0,2.684619,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,110,1,expander,attack,enemy,Q1_SW,1.0,2.478015,chosen_action,,0.0,0.0,0.0,0.210995,0.27528,0.0,2.478015,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,110,1,expander,established,friendly,Q1_SW,0.477383,1.347239,chosen_action,,0.0,0.18,0.107922,0.049688,0.16888,0.0,1.347239,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,mine,0,0,anchor,initiation,neutral,Q0_SE,0.24117,2.170521,chosen_action,,0.0,0.18,0.095462,0.190335,0.52868,0.0,2.170521,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,1200,0,0,anchor,initiation,neutral,Q2_NW,0.24117,2.170521,chosen_action,,0.0,0.18,0.095462,0.190335,0.52868,0.0,2.170521,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,mine,20,0,expander,expansion,neutral,Q1_SW,0.159089,1.980291,chosen_action,,0.0,0.099367,0.4,0.187137,0.393453,0.0,1.980291,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,intruder,20,1,expander,expansion,neutral,Q2_NW,0.407011,1.487685,chosen_action,,0.0,0.18,0.136649,0.068257,0.239902,0.0,1.487685,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,1200,20,0,expander,expansion,neutral,Q3_NE,0.161476,1.998704,chosen_action,,0.0,0.099367,0.4,0.190559,0.401009,0.0,1.998704,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,1200,30,0,anchor,expansion,friendly,Q3_NE,0.33959,2.659645,chosen_action,,0.0,0.075503,0.001713,0.280466,0.286316,0.666667,2.659645,pressured,concentrated_inbound,2,Q3_NE,2,2,40,32.0,1.25,5.839
train,with_mine,mine best intruder 1200,best,40,0,expander,expansion,friendly,Q1_SW,0.275021,1.975216,chosen_action,,0.0,0.0,0.191607,0.162877,0.2106,0.333333,1.975216,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,intruder,40,1,expander,expansion,friendly,Q3_NE,0.972055,2.402082,chosen_action,,0.0,0.005063,0.111311,0.218573,0.20556,0.666667,2.402082,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,1200,40,0,expander,attack,enemy,Q1_SW,0.493855,4.380438,chosen_action,,0.0,0.18,0.010393,0.572897,0.522582,1.0,4.380438,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
