split,category,lineup,player,step,target_win,role,phase,target_owner_group,target_quadrant,action_target,sample_weight,sample_kind,compare_target_id,sun_penalty,long_flight_penalty,opportunity_penalty,overtake_bonus,board_ownership_bonus,projected_overtake_count,overtake_focus_weight,trend_identity,pressure_reason,pressure_target_id,pressure_quadrant,pressure_source_count,pressure_fleet_count,pressure_hostile_ships,pressure_projected_defense,pressure_defense_ratio,pressure_eta_spread,group,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,f200
train,with_mine,mine intruder,intruder,70,1,expander,attack,friendly,Q1_SW,0.949424,1.792586,chosen_action,,0.0,0.153382,0.0,0.143584,0.33184,0.0,1.792586,neutral,neutral,,,0,0,0,0.0,0.0,0.0,1,0.14,0.5,1.0,0.0,0.17,0.14,0.25,0.125,0.09083333333333334,0.085,0.0,0.06777777777777778,0.05,0.06,0.25,0.006666666666666667,0.00625,0.0,0.0,0.006666666666666667,0.17833333333333334,0.2,0.25,0.375,0.1325,0.17166666666666666,1.0,0.012222222222222223,0.008333333333333333,0.021111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.26416666666666666,0.18,0.25,0.25,0.14083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.03277777777777778,0.01875,0.0,0.0625,0.013333333333333334,0.18166666666666667,0.2,0.25,0.375,0.07833333333333334,0.016666666666666666,1.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.00625,0.0,0.0,0.013333333333333334,0.5,0.35449166666666665,0.197375,0.21529166666666666,0.27247499999999997,0.2375,0.2102,0.16842105263157894,0.3368421052631579,0.49473684210526314,0.6105263157894737,0.3894736842105263,0.15789473684210525,0.23157894736842105,0.35,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15976750049331082,0.15723410983898892,0.09404868128889082,0.10433077494384471,0.1406734674326785,0.25837214200959974,0.08557332399268655,0.25837214200959974,0.09860464151628892,0.08557332399268655,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.86875,0.4,0.0,1.0,0.0,1.0,0.3475,0.6539,0.4518926190048779,0.1,0.8,1.0,0.0,0.0,0.0,1.0,0.3475,0.6095,0.39606345155818345,1.0,1.0,1.0,1.0,0.0,0.44819908099667494,0.86875,1.0,0.7625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.33183999999999997,0.143584,0.0,0.0,0.0,0.0,1.0,0.08,0.058333333333333334,0.25,0.012222222222222223,0.17833333333333334,0.0,0.021111111111111112,0.17166666666666666,0.0,0.0,0.8427279594726947,0.4260612928060281,0.028108422921946503,0.015101235996070822,0.0,0.0,0.1533820654101701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,70,1,sweeper,attack,enemy,Q1_SW,0.553886,2.028239,chosen_action,,0.0,0.18,0.060419,0.139688,0.06888,0.0,2.028239,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0,1,0.14,0.5,1.0,0.0,0.17,0.14,0.25,0.125,0.09083333333333334,0.085,0.0,0.06777777777777778,0.05,0.06,0.25,0.006666666666666667,0.00625,0.0,0.0,0.006666666666666667,0.17833333333333334,0.2,0.25,0.375,0.1325,0.17166666666666666,1.0,0.012222222222222223,0.008333333333333333,0.021111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.26416666666666666,0.18,0.25,0.25,0.14083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.03277777777777778,0.01875,0.0,0.0625,0.013333333333333334,0.18166666666666667,0.2,0.25,0.375,0.07833333333333334,0.016666666666666666,1.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.00625,0.0,0.0,0.013333333333333334,0.5,0.35449166666666665,0.197375,0.21529166666666666,0.27247499999999997,0.2375,0.2102,0.16842105263157894,0.3368421052631579,0.49473684210526314,0.6105263157894737,0.3894736842105263,0.15789473684210525,0.23157894736842105,0.35,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1885633237927615,0.1810812051462014,0.19258538456442792,0.13733873081895423,0.08464321748123764,0.12518005569596696,0.09060808250045024,0.19258538456442792,0.004022060771666419,0.19258538456442792,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2625,0.8,1.0,0.0,0.0,0.0,0.08333333333333333,0.3951,0.39606345155818345,0.1375,0.2,0.0,1.0,0.0,0.0,0.0,0.3475,0.4119,0.5059281410494072,0.0,0.0,0.0,1.0,0.3333333333333333,0.5603469075688272,0.15625,0.5952380952380952,0.0125,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1366666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.06888,0.139688,1.0,0.0,0.0,0.0,0.0,0.08,0.058333333333333334,0.25,0.012222222222222223,0.17833333333333334,0.0,0.021111111111111112,0.17166666666666666,0.0,0.0,1.0,1.0,0.0004767131638980275,0.030686040533986467,0.03020932737008844,0.0,0.18,0.06041865474017688,0.0,0.0,0.0,0.0,0.0,-0.4318181818181818
train,with_mine,mine intruder,mine,80,0,anchor,expansion,enemy,Q0_SE,0.52988,3.839666,chosen_action,,0.0,0.032851,0.000668,0.530708,0.419236,0.0,3.839666,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0,1,0.16,0.5,1.0,0.0,0.04416666666666667,0.06,0.25,0.0,0.02666666666666667,0.006666666666666667,0.0,0.06277777777777778,0.125,0.21722222222222223,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.17777777777777778,0.16666666666666666,0.03166666666666667,0.25,0.013333333333333334,0.00625,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19055555555555556,0.15,0.0,0.0,0.03277777777777778,0.01875,0.0,0.0625,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27666666666666667,0.16666666666666666,0.0,0.25,0.006666666666666667,0.00625,0.0,0.0,0.006666666666666667,0.0,0.22709166666666666,0.113025,0.19008333333333335,0.28192500000000004,0.205,0.10555,0.2804878048780488,0.32926829268292684,0.3902439024390244,0.7317073170731707,0.2682926829268293,0.14634146341463414,0.12195121951219512,0.2875,0.2875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22709026406726274,0.11302867506201718,0.1317790671845463,0.07820949457752392,0.12313923153142942,0.09607805560614302,0.2306752119710774,0.2306752119710774,0.003584947903814667,0.22709026406726274,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13125,1.0,1.0,0.0,1.0,0.0,-0.39166666666666666,0.4187,0.37657571585005906,0.0125,0.4,1.0,0.0,0.0,1.0,1.0,-0.39166666666666666,0.2544,0.23307448860805224,1.0,0.0,0.0,0.0,0.0,0.19414633687871635,0.13125,1.0,0.1125,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13099999999999998,1.0,1.0,0.28111111111111114,0.2925312500000018,0.36003846153846375,0.0,1.0,1.0,0.5222222222222223,0.4192355555555556,0.5307076031746042,0.0,0.0,0.0,1.0,0.0,0.7077777777777777,0.6083333333333333,0.75,0.06277777777777778,0.04416666666666667,0.0,0.21722222222222223,0.006666666666666667,0.0,0.0,0.5079194909907615,0.0912528243240948,0.05381562947270375,0.05414984779778681,0.00033421832508305954,0.0,0.03285101675667412,0.0006684366501661191,0.0,0.0,0.0,0.0,0.0,-0.4166666666666667
train,with_mine,mine intruder,intruder,80,1,expander,attack,friendly,Q0_SE,0.612635,1.546191,chosen_action,,0.0,0.058358,0.4,0.091635,0.24168,0.0,1.546191,neutral,neutral,,,0,0,0,0.0,0.0,0.0,1,0.16,0.5,1.0,0.0,0.09416666666666666,0.15,0.0,0.375,0.07416666666666667,0.3258333333333333,1.0,0.029444444444444443,0.05,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.2,0.25,0.375,0.17083333333333334,0.0475,1.0,0.0,0.0,0.0044444444444444444,0.0,0.013333333333333334,0.00625,0.0,0.0,0.013333333333333334,0.28583333333333333,0.18,0.25,0.25,0.07083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03277777777777778,0.01875,0.0,0.0625,0.013333333333333334,0.415,0.2,0.25,0.375,0.245,0.0,1.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.00625,0.0,0.0,0.006666666666666667,0.75,0.3647833333333333,0.2136,0.18073333333333333,0.284675,0.2675,0.26985,0.14953271028037382,0.34579439252336447,0.5046728971962616,0.6074766355140186,0.3925233644859813,0.1588785046728972,0.2336448598130841,0.4,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11817188764927138,0.18681272593477521,0.05913265200169001,0.10735181998299059,0.13865468805243988,0.2690342019278801,0.12084202445095285,0.2690342019278801,0.08222147599310486,0.12084202445095285,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.26875,0.4,0.0,1.0,0.0,1.0,0.3575,0.6258,0.49104486739102887,0.0125,0.4,1.0,0.0,0.0,1.0,1.0,0.39166666666666666,0.4719,0.23307448860805224,0.0,0.0,0.0,1.0,0.3333333333333333,0.3385705766055085,1.26875,1.0,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28111111111111114,0.0,0.0,0.0,0.0,0.0,0.0,0.24168,0.09163466666666667,0.0,0.0,0.0,0.0,1.0,0.029444444444444443,0.05,0.0,0.029444444444444443,0.09416666666666666,0.0,0.0044444444444444444,0.3258333333333333,0.0,0.0,0.578772544322524,0.16210587765585735,0.035072041379832254,0.46436119074357113,0.4292891493637388,0.0,0.05835811595610864,0.4,0.0,0.0,0.0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,intruder,20,1,expander,initiation,neutral,Q3_NE,1.0,1.840116,chosen_action,,0.0,0.0,0.0,0.144196,0.36596,0.0,1.840116,neutral,neutral,,,0,0,0,0.0,0.0,0.0,1,0.04,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011111111111111111,0.008333333333333333,0.015555555555555555,0.0,0.10555555555555556,0.1125,0.25,0.0625,0.01611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011111111111111111,0.008333333333333333,0.015555555555555555,0.0,0.10555555555555556,0.1125,0.25,0.0625,0.01611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.008333333333333333,0.0,0.0,0.10555555555555556,0.1125,0.25,0.0625,0.01611111111111111,0.025,0.01,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.10555555555555556,0.1125,0.25,0.0625,0.01611111111111111,0.0,0.07055,0.071675,0.196275,0.20683333333333334,0.0025,0.0015,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07055033901734199,0.07167691906815402,0.19627817549604734,0.11564301674231202,0.02909710440028641,0.2068327263776632,0.30992171889819503,0.30992171889819503,0.10308899252053183,0.30992171889819503,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1875,0.2,0.0,1.0,0.0,0.0,0.0275,0.8508,0.5028133152632751,0.18125,0.8,0.0,1.0,0.0,0.0,0.0,0.0275,0.7858,0.40380941167246137,1.0,0.0,0.0,0.0,0.0,0.11396846172946534,0.1875,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.25,0.0,0.05,0.0,0.05,0.0,0.03666666666666667,0.0,0.0,0.44833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.36596,0.14419600000000002,0.0,0.0,0.0,0.0,1.0,0.01888888888888889,0.025,0.0,0.0,0.025,0.10555555555555556,0.0,0.0,0.0,0.0,0.24169317803578427,0.0,0.12596310269678976,0.12596310269678976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,mine,30,0,anchor,expansion,enemy,Q0_SE,0.048748,1.160692,chosen_action,,0.0,0.18,0.4,0.03388,0.0588,0.0,1.160692,neutral,neutral,,,0,0,0,0.0,0.0,0.0,1,0.06,1.0,1.0,1.0,0.020833333333333332,0.04,0.0,0.125,0.0,0.0,0.0,0.005555555555555556,0.008333333333333333,0.0,0.0,0.09055555555555556,0.0875,0.25,0.0,0.01611111111111111,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.013888888888888888,0.03333333333333333,0.0,0.0,0.09055555555555556,0.0875,0.25,0.0,0.01611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.041666666666666664,0.0,0.0,0.09055555555555556,0.0875,0.25,0.0,0.01611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009444444444444445,0.041666666666666664,0.011666666666666667,0.0,0.08944444444444444,0.0875,0.25,0.0625,0.0,0.0,0.18721666666666667,0.13747499999999999,0.1555,0.276375,0.005,0.00265,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0125,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18721584052279183,0.1374783595633348,0.1554958784635736,0.13250994601296787,0.05972525201883709,0.10573883786799437,0.22183588555050043,0.22183588555050043,0.0346200450277086,0.18721584052279183,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15625,0.8,1.0,0.0,0.0,0.0,0.02,0.7731,0.317551026283388,0.0625,0.2,0.0,1.0,0.0,0.0,0.0,0.02,0.4327,0.46299858318531284,1.0,0.0,0.0,0.0,0.0,0.40231839150934817,0.15625,1.0,0.0875,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.0,0.0,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.058800000000000005,0.03388000000000001,0.0,0.0,0.0,0.0,1.0,0.042222222222222223,0.125,0.0,0.005555555555555556,0.020833333333333332,0.09055555555555556,0.0,0.0,0.0,0.0,1.0,0.765415528074076,0.0014402597850114742,0.24600159169709393,0.24456133191208249,0.0,0.18,0.4,0.0,0.0,0.0,0.0,0.0,-0.13793103448275862
train,with_mine,mine best intruder smith,best,30,0,anchor,expansion,enemy,Q1_SW,0.159341,2.005283,chosen_action,,0.0,0.18,0.4,0.134848,0.06048,0.0,2.005283,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0,1,0.06,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019444444444444445,0.041666666666666664,0.0,0.0,0.09055555555555556,0.0875,0.25,0.0,0.01611111111111111,0.020833333333333332,0.04,0.0,0.125,0.0,0.0,0.0,0.006666666666666667,0.008333333333333333,0.0,0.0,0.09055555555555556,0.0875,0.25,0.0,0.01611111111111111,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.006666666666666667,0.03333333333333333,0.0,0.0,0.09055555555555556,0.0875,0.25,0.0,0.01611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009444444444444445,0.041666666666666664,0.011666666666666667,0.0,0.08944444444444444,0.0875,0.25,0.0625,0.0,0.0,0.181225,0.12220833333333332,0.17921666666666666,0.25893333333333335,0.005,0.00265,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0125,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1812279317652983,0.12220466604264,0.1792137995744891,0.1283117490360066,0.05778326918102285,0.10249317556936166,0.2287654088311815,0.2287654088311815,0.04753747706588318,0.1812279317652983,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.15625,0.8,1.0,0.0,0.0,0.0,0.018333333333333333,0.7697,0.317551026283388,0.075,0.2,0.0,1.0,0.0,0.0,0.0,0.018333333333333333,0.4292,0.46299858318531284,1.0,0.0,0.0,0.0,0.0,0.40231839150934817,0.15625,1.0,0.075,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.125,0.3333333333333333,0.0,0.0,0.05,0.05,0.09333333333333334,0.0,0.0,0.12000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.060480000000000006,0.13484800000000002,1.0,0.0,0.0,0.0,0.0,0.042222222222222223,0.125,0.0,0.006666666666666667,0.020833333333333332,0.09055555555555556,0.0,0.0,0.0,0.0,1.0,0.7654155280740759,0.0012652229832787075,0.24600159169709393,0.24473636871381524,0.0,0.18,0.4,0.0,0.0,0.0,0.0,0.0,-0.10714285714285714
train,with_mine,mine best intruder smith,best,50,0,expander,expansion,friendly,Q1_SW,0.194585,1.624403,chosen_action,,0.0,0.030178,0.4,0.131648,0.22848,0.0,1.624403,neutral,neutral,,,0,0,0,0.0,0.0,0.0,1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06722222222222222,0.075,0.011111111111111112,0.0,0.08,0.06875,0.25,0.0,0.005555555555555556,0.0325,0.09,0.0,0.125,0.029166666666666667,0.0425,0.0,0.0,0.0,0.0,0.0,0.08,0.06875,0.25,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021666666666666667,0.041666666666666664,0.018333333333333333,0.0,0.0961111111111111,0.09375,0.25,0.0,0.021666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077777777777777776,0.008333333333333333,0.0,0.0,0.1111111111111111,0.11875,0.25,0.0625,0.021666666666666667,0.0,0.20072500000000001,0.134125,0.1875416666666667,0.2707,0.02,0.0079,0.5,0.125,0.375,0.25,0.75,0.0,0.75,0.0375,0.0125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10468108554763776,0.0860524287057612,0.12719138285804135,0.10862721637205876,0.04683531787837978,0.2707008119575169,0.25591175668060423,0.2707008119575169,0.014789055276912655,0.25591175668060423,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.01875,0.2,0.0,1.0,0.0,0.0,0.0975,0.8507,0.37218446211424877,0.2,0.8,0.0,1.0,0.0,0.0,0.0,0.0975,0.7591,0.39401371026415694,1.0,0.0,0.0,0.0,0.0,0.11396846172946545,0.01875,1.0,-0.1875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17141666666666666,0.0,0.0,0.4533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.22847999999999996,0.131648,0.0,0.0,0.0,0.0,1.0,0.09666666666666666,0.125,0.0,0.0,0.0325,0.08,0.0,0.0425,0.0,0.0,0.5004933951306887,0.08382672846402202,0.06825887497930207,0.22482082094972955,0.1565619459704275,0.0,0.03017762224704793,0.4,0.0,0.0,0.0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,best,60,0,anchor,expansion,neutral,Q0_SE,0.21299,2.516338,chosen_action,,0.0,0.18,0.4,0.259405,0.662049,0.0,2.516338,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0,1,0.12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.035833333333333335,0.0,0.025555555555555557,0.075,0.07611111111111112,0.0,0.08,0.06875,0.25,0.0,0.005555555555555556,0.06833333333333333,0.09,0.0,0.125,0.03166666666666667,0.04583333333333333,0.0,0.0,0.0,0.0,0.0,0.08,0.06875,0.25,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06055555555555556,0.075,0.0,0.0,0.08,0.06875,0.25,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.008333333333333333,0.0,0.0,0.1111111111111111,0.11875,0.25,0.0625,0.021666666666666667,0.0,0.17898333333333336,0.12691666666666665,0.17047500000000002,0.270375,0.0325,0.01515,0.46153846153846156,0.15384615384615385,0.38461538461538464,0.3076923076923077,0.6923076923076923,0.0,0.6923076923076923,0.0375,0.0125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17898216951277196,0.12691292574268115,0.17047664627226292,0.11898763524775986,0.06810635806355676,0.0914390037314952,0.24509526142947222,0.24509526142947222,0.06611309191670026,0.17898216951277196,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.275,0.8,1.0,0.0,0.0,0.0,0.13666666666666666,0.842,0.317551026283388,0.4,1.0,1.0,0.0,1.0,1.0,0.0,-0.13916666666666666,0.526,0.17805963943008074,0.0,0.0,0.0,0.0,0.3333333333333333,0.834818784163227,0.275,1.0,-0.13125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.75,0.5,1.0,1.0,1.0,1.0,0.2346666666666667,0.0,0.0,0.7122222222222222,0.0,0.0,0.0,0.0,0.0,0.18555555555555556,0.6620488888888888,0.25940488888888885,0.0,0.0,0.0,1.0,0.0,0.09944444444444445,0.15833333333333333,0.0,0.025555555555555557,0.0,0.08,0.07611111111111112,0.035833333333333335,0.0,0.0,1.0,1.0,0.0025305281261229495,0.25368914143762816,0.2511586133115052,0.0,0.18,0.4,0.0,0.0,0.0,0.0,0.0,-0.38028169014084506
train,with_mine,mine best intruder smith,best,60,0,expander,expansion,friendly,Q1_SW,0.209902,1.63129,chosen_action,,0.0,0.030178,0.32786,0.1331,0.231,0.0,1.63129,neutral,neutral,,,0,0,0,0.0,0.0,0.0,1,0.12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.035833333333333335,0.0,0.025555555555555557,0.075,0.07611111111111112,0.0,0.08,0.06875,0.25,0.0,0.005555555555555556,0.06833333333333333,0.09,0.0,0.125,0.03166666666666667,0.04583333333333333,0.0,0.0,0.0,0.0,0.0,0.08,0.06875,0.25,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06055555555555556,0.075,0.0,0.0,0.08,0.06875,0.25,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.008333333333333333,0.0,0.0,0.1111111111111111,0.11875,0.25,0.0625,0.021666666666666667,0.0,0.17898333333333336,0.12691666666666665,0.17047500000000002,0.270375,0.0325,0.01515,0.46153846153846156,0.15384615384615385,0.38461538461538464,0.3076923076923077,0.6923076923076923,0.0,0.6923076923076923,0.0375,0.0125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10272769287350152,0.08803112014750332,0.13447909419830986,0.11063876049404306,0.04494357072657648,0.27037127417746215,0.2488084873826037,0.27037127417746215,0.021562786794858457,0.2488084873826037,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.01875,0.2,0.0,1.0,0.0,0.0,0.13666666666666666,0.7858,0.397671289520126,0.21875,0.8,0.0,1.0,0.0,0.0,0.0,0.13666666666666666,0.7858,0.35903768773066713,1.0,0.0,0.0,0.0,0.0,0.11396846172946548,0.01875,1.0,-0.20625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2346666666666667,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.13310000000000002,0.0,0.0,0.0,0.0,1.0,0.09944444444444445,0.15833333333333333,0.0,0.0,0.06833333333333333,0.08,0.0,0.04583333333333333,0.0,0.0,0.5004933951306884,0.08382672846402166,0.06787992566819138,0.1818100556341092,0.11393012996591782,0.0,0.030177622247047793,0.32786025993183565,0.0,0.0,0.0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,intruder,70,1,expander,expansion,friendly,Q0_SE,0.618377,1.142327,chosen_action,,0.0,0.0,0.4,0.030008,0.05208,0.0,1.142327,neutral,neutral,,,0,0,0,0.0,0.0,0.0,1,0.14,1.0,1.0,1.0,0.08,0.09,0.0,0.125,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06875,0.25,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042777777777777776,0.08333333333333333,0.05555555555555555,0.0,0.07444444444444444,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04055555555555555,0.075,0.07,0.0,0.08,0.06875,0.25,0.0,0.005555555555555556,0.0075,0.05,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.021111111111111112,0.0,0.095,0.09375,0.25,0.0625,0.005555555555555556,0.0,0.17693333333333336,0.12283333333333334,0.14934166666666668,0.31664166666666665,0.0425,0.02555,0.29411764705882354,0.35294117647058826,0.35294117647058826,0.23529411764705882,0.7647058823529411,0.0,0.7647058823529411,0.0625,0.0125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09720141504068869,0.08386281501629991,0.09302095716185235,0.10167256543765539,0.08123487879539017,0.26207623627178994,0.2809311322763235,0.2809311322763235,0.01885489600453355,0.2809311322763235,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3625,0.8,0.0,1.0,0.0,0.0,0.1025,0.6359,0.37818478073834905,0.0125,0.2,0.0,1.0,0.0,0.0,0.0,0.1025,0.5866,0.46372717883693326,1.0,0.0,0.0,0.0,0.0,0.11396846172946541,0.15625,0.43103448275862066,0.1375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.255,0.0,0.0,0.10333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.05208,0.030008000000000003,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,0.15833333333333333,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.25447771970239724,0.0,0.029702391043537637,0.23619305109753785,0.2064906600540002,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
