split,category,lineup,player,step,target_win,role,phase,target_owner_group,target_quadrant,action_target,sample_weight,sample_kind,compare_target_id,sun_penalty,long_flight_penalty,opportunity_penalty,overtake_bonus,board_ownership_bonus,projected_overtake_count,overtake_focus_weight,trend_identity,pressure_reason,pressure_target_id,pressure_quadrant,pressure_source_count,pressure_fleet_count,pressure_hostile_ships,pressure_projected_defense,pressure_defense_ratio,pressure_eta_spread
train,with_mine,mine best intruder smith,intruder,130,1,expander,attack,enemy,Q2_NW,0.602678,2.039717,chosen_action,,0.0,0.136398,0.036711,0.142108,0.07308,0.0,2.039717,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder smith,intruder,140,1,expander,attack,enemy,Q2_NW,1.0,2.641768,chosen_action,,0.0,0.0,0.0,0.24552,0.3352,0.0,2.641768,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,mine,0,0,anchor,initiation,neutral,Q0_SE,0.26824,1.642533,chosen_action,,0.0,0.0,0.016494,0.079015,0.33548,0.0,1.642533,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,best,0,1,anchor,initiation,neutral,Q2_NW,1.0,1.642533,chosen_action,,0.0,0.0,0.016494,0.079015,0.33548,0.0,1.642533,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,mine,30,0,feeder,established,neutral,Q3_NE,0.276687,2.719126,chosen_action,,0.0,0.18,0.119513,0.231367,0.19544,1.0,2.719126,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,mine,80,0,expander,established,friendly,Q3_NE,0.417126,2.817603,chosen_action,,0.0,0.0,0.0,0.261037,0.21564,1.0,2.817603,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,mine,80,0,expander,established,friendly,Q3_NE,0.417126,2.817603,chosen_action,,0.0,0.0,0.0,0.261037,0.21564,1.0,2.817603,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,best,80,1,attacker,attack,friendly,Q2_NW,0.980184,1.512522,chosen_action,,0.0,0.080404,0.006057,0.084536,0.22936,0.0,1.512522,pressured,concentrated_inbound,11,Q2_NW,2,2,82,50.0,1.64,4.54
train,with_mine,mine best,best,80,1,expander,attack,friendly,Q1_SW,1.0,1.810185,chosen_action,,0.0,0.0,0.0,0.147295,0.33828,0.0,1.810185,pressured,concentrated_inbound,11,Q2_NW,2,2,82,50.0,1.64,4.54
train,with_mine,mine best,best,80,1,expander,attack,friendly,Q1_SW,1.0,1.810185,chosen_action,,0.0,0.0,0.0,0.147295,0.33828,0.0,1.810185,pressured,concentrated_inbound,11,Q2_NW,2,2,82,50.0,1.64,4.54
train,with_mine,mine best,best,80,1,expander,attack,friendly,Q1_SW,1.0,1.514053,chosen_action,,0.0,0.0,0.034408,0.084859,0.22992,0.0,1.514053,pressured,concentrated_inbound,11,Q2_NW,2,2,82,50.0,1.64,4.54
train,with_mine,mine best,mine,90,0,expander,attack,enemy,Q3_NE,0.509901,3.41708,chosen_action,,0.0,0.0,0.0,0.452168,0.245836,0.0,3.41708,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,mine,90,0,expander,attack,enemy,Q1_SW,0.556679,4.959142,chosen_action,,0.0,0.18,0.072113,0.672513,0.329711,1.0,4.959142,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,mine,90,0,expander,attack,friendly,Q0_SE,0.233601,1.978195,chosen_action,,0.0,0.18,0.0,0.241239,0.29572,0.0,1.978195,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,mine,90,0,expander,attack,friendly,Q0_SE,0.244984,1.780135,chosen_action,,0.0,0.064742,0.0,0.185331,0.2484,0.0,1.780135,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,best,90,1,expander,established,friendly,Q2_NW,0.531059,1.627302,chosen_action,,0.0,0.17823,0.092177,0.108736,0.27136,0.0,1.627302,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,best,90,1,expander,established,friendly,Q1_SW,1.0,1.50487,chosen_action,,0.0,0.0,0.019681,0.082923,0.22656,0.0,1.50487,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,mine,100,0,feeder,attack,neutral,Q1_SW,0.16789,1.562872,chosen_action,,0.0,0.18,0.005566,0.102327,0.235027,0.0,1.562872,pressured,concentrated_inbound,11,Q2_NW,2,2,43,20.0,2.15,3.423
train,with_mine,mine best,mine,100,0,expander,attack,neutral,Q0_SE,0.190874,1.521448,chosen_action,,0.0,0.103428,0.0,0.098358,0.2114,0.0,1.521448,pressured,concentrated_inbound,11,Q2_NW,2,2,43,20.0,2.15,3.423
train,with_mine,mine best,best,100,1,expander,attack,friendly,Q2_NW,1.0,1.546191,chosen_action,,0.0,0.0,0.0,0.091635,0.24168,0.0,1.546191,pressured,concentrated_inbound,5,Q1_SW,2,2,79,78.0,1.0128,6.826
train,with_mine,mine best,best,100,1,expander,attack,friendly,Q1_SW,1.0,1.706883,chosen_action,,0.0,0.0,0.0,0.125515,0.30048,0.0,1.706883,pressured,concentrated_inbound,5,Q1_SW,2,2,79,78.0,1.0128,6.826
train,with_mine,mine best,mine,110,0,expander,attack,friendly,Q0_SE,0.242025,1.658252,chosen_action,,0.0,0.045391,0.0,0.150927,0.21928,0.0,1.658252,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,best,110,1,expander,established,friendly,Q1_SW,0.891687,1.79182,chosen_action,,0.0,0.18,0.03102,0.143423,0.33156,0.0,1.79182,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,mine,120,0,expander,attack,enemy,Q0_SE,0.546196,3.702903,chosen_action,,0.0,0.0,0.0,0.542885,0.29628,0.0,3.702903,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,best,120,1,sweeper,attack,enemy,Q0_SE,1.0,2.426688,chosen_action,,0.0,0.0,0.0,0.199276,0.258093,0.0,2.426688,pressured,concentrated_inbound,0,Q0_SE,2,2,35,25.0,1.4,0.685
train,with_mine,mine best,mine,130,0,anchor,attack,friendly,Q0_SE,0.2979,1.790243,chosen_action,,0.0,0.0,0.0,0.176023,0.272436,0.0,1.790243,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,best,130,1,expander,attack,enemy,Q0_SE,0.710205,2.328801,chosen_action,,0.0,0.103377,0.0,0.179535,0.22068,0.0,2.328801,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,mine,20,0,anchor,expansion,friendly,Q0_SE,0.303097,2.051761,chosen_action,,0.0,0.0,0.0842,0.171146,0.2526,0.333333,2.051761,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,intruder,20,0,expander,expansion,enemy,Q2_NW,0.049018,1.381528,chosen_action,,0.95,0.18,0.4,0.092605,0.117982,0.0,1.381528,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,best,30,1,expander,expansion,enemy,Q2_NW,0.394434,1.496453,chosen_action,,0.0,0.108574,0.281562,0.081148,0.22348,0.0,1.496453,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,best,30,1,sweeper,expansion,friendly,Q2_NW,1.0,2.061936,chosen_action,,0.0,0.0,0.0,0.200373,0.4304,0.0,2.061936,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,best,30,1,expander,expansion,friendly,Q1_SW,1.0,2.03898,chosen_action,,0.0,0.0,0.0,0.195533,0.422,0.0,2.03898,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,intruder,30,0,expander,expansion,enemy,Q0_SE,0.341744,2.801103,chosen_action,,0.0,0.011473,0.4,0.305423,0.272658,0.333333,2.801103,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,mine,50,0,anchor,expansion,friendly,Q0_SE,0.334253,2.085608,chosen_action,,0.0,0.0,0.0,0.191392,0.24168,0.333333,2.085608,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,best,50,1,expander,expansion,enemy,Q3_NE,0.301511,2.651827,chosen_action,,0.0,0.17383,0.4,0.245134,0.343338,0.0,2.651827,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,best,50,1,expander,expansion,enemy,Q0_SE,1.0,1.456819,chosen_action,,0.0,0.0,0.0,0.092014,0.174804,0.0,1.456819,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,intruder,50,0,anchor,expansion,friendly,Q3_NE,0.299439,2.00515,chosen_action,,0.0,0.0,0.096978,0.248848,0.30216,0.0,2.00515,pressured,concentrated_inbound,10,Q3_NE,2,2,130,112.0,1.1607,4.035
train,with_mine,mine best intruder 1200,mine,60,0,sweeper,expansion,neutral,Q0_SE,0.313925,2.196617,chosen_action,,0.0,0.02038,0.043351,0.177323,0.34892,0.333333,2.196617,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,best,60,1,expander,expansion,enemy,Q0_SE,0.82319,2.478256,chosen_action,,0.0,0.18,0.189321,0.229463,0.242627,0.0,2.478256,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,intruder,60,0,expander,expansion,enemy,Q0_SE,0.301216,2.360059,chosen_action,,0.0,0.18,0.187177,0.334471,0.412836,0.0,2.360059,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,mine,70,0,sweeper,attack,friendly,Q0_SE,0.396894,2.555968,chosen_action,,0.0,0.0,0.0,0.40433,0.43376,0.0,2.555968,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,mine,80,0,anchor,attack,neutral,Q3_NE,0.210159,1.919629,chosen_action,,0.0,0.18,0.023088,0.192024,0.339831,0.0,1.919629,pressured,concentrated_inbound,4,Q0_SE,2,2,56,66.0,0.8485,3.24
train,with_mine,mine best intruder 1200,mine,80,0,expander,attack,friendly,Q0_SE,0.383806,2.534873,chosen_action,,0.0,0.0,0.0,0.398375,0.42872,0.0,2.534873,pressured,concentrated_inbound,4,Q0_SE,2,2,56,66.0,0.8485,3.24
train,with_mine,mine best intruder 1200,best,110,1,expander,attack,enemy,Q0_SE,1.0,2.707575,chosen_action,,0.0,0.072344,0.0,0.259395,0.35928,0.0,2.707575,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,mine,0,0,expander,initiation,neutral,Q0_SE,0.246656,1.637942,chosen_action,,0.0,0.114815,0.069394,0.078047,0.3338,0.0,1.637942,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,best,0,1,expander,initiation,neutral,Q2_NW,0.89929,1.637942,chosen_action,,0.0,0.114815,0.069394,0.078047,0.3338,0.0,1.637942,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,best,20,1,expander,established,neutral,Q2_NW,1.0,1.927953,chosen_action,,0.0,0.0,0.0,0.139192,0.43992,0.0,1.927953,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,best,30,1,feeder,attack,neutral,Q3_NE,0.448607,1.399361,chosen_action,,0.0,0.18,0.003616,0.051268,0.20468,0.0,1.399361,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,best,40,1,expander,attack,friendly,Q1_SW,0.831423,1.487584,chosen_action,,0.0,0.175308,0.056725,0.07776,0.222933,0.0,1.487584,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,mine,50,0,expander,attack,enemy,Q3_NE,0.449769,3.325267,chosen_action,,0.0,0.18,0.064628,0.400399,0.269858,0.0,3.325267,pressured,concentrated_inbound,2,Q3_NE,3,3,85,24.0,3.5417,5.198
train,with_mine,mine best,best,50,1,sweeper,attack,neutral,Q1_SW,1.0,2.00903,chosen_action,,0.0,0.0,0.0,0.155159,0.471591,0.0,2.00903,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,mine,60,0,sweeper,attack,enemy,Q1_SW,0.545617,3.69835,chosen_action,,0.0,0.0,0.0,0.541461,0.29544,0.0,3.69835,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,mine,60,0,expander,attack,enemy,Q1_SW,0.425294,2.757738,chosen_action,,0.0,0.0,0.0,0.286902,0.05124,0.0,2.757738,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,best,60,1,expander,attack,enemy,Q1_SW,0.928151,2.501632,chosen_action,,0.0,0.18,0.087786,0.214065,0.287316,0.0,2.501632,pressured,concentrated_inbound,6,Q3_NE,2,2,59,69.0,0.8551,5.659
train,with_mine,mine best,mine,70,0,expander,attack,enemy,Q1_SW,0.41354,2.998717,chosen_action,,0.0,0.18,0.033611,0.344992,0.126471,0.0,2.998717,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,mine,80,0,anchor,attack,friendly,Q0_SE,0.303401,1.836389,chosen_action,,0.0,0.0,0.0,0.20121,0.26184,0.0,1.836389,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,best,80,1,expander,attack,enemy,Q0_SE,1.0,2.641666,chosen_action,,0.0,0.0,0.008613,0.242117,0.341173,0.0,2.641666,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,mine,90,0,anchor,attack,friendly,Q0_SE,0.300995,1.871548,chosen_action,,0.0,0.0,0.0,0.211135,0.27024,0.0,1.871548,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,best,90,1,attacker,attack,friendly,Q0_SE,1.0,1.836711,chosen_action,,0.0,0.0,0.0,0.17602,0.306862,0.0,1.836711,pressured,concentrated_inbound,14,Q0_SE,2,2,83,61.0,1.3607,0.572
train,with_mine,mine best,best,90,1,expander,attack,enemy,Q0_SE,1.0,2.479893,chosen_action,,0.0,0.126687,0.0,0.211,0.276662,0.0,2.479893,pressured,concentrated_inbound,14,Q0_SE,2,2,83,61.0,1.3607,0.572
train,with_mine,mine best,mine,100,0,anchor,attack,friendly,Q0_SE,0.290206,1.870675,chosen_action,,0.0,0.0,0.064881,0.190294,0.306644,0.0,1.870675,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best,best,100,1,expander,attack,enemy,Q0_SE,0.664001,2.32421,chosen_action,,0.0,0.0,0.4,0.178567,0.219,0.0,2.32421,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,mine,10,0,feeder,attack,neutral,Q1_SW,0.151362,1.723653,chosen_action,,0.0,0.18,0.193804,0.118192,0.32592,0.0,1.723653,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,10,1,feeder,attack,neutral,Q2_NW,0.384394,1.723653,chosen_action,,0.0,0.18,0.189729,0.118192,0.32592,0.0,1.723653,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,mine,20,0,anchor,attack,neutral,Q0_SE,0.27584,2.26995,chosen_action,,0.0,0.073444,0.109959,0.188821,0.3828,0.333333,2.26995,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,mine,20,0,feeder,attack,friendly,Q0_SE,0.20465,2.076589,chosen_action,,0.0,0.18,0.18069,0.204509,0.21168,0.333333,2.076589,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,20,0,feeder,attack,neutral,Q1_SW,0.202811,1.835525,chosen_action,,0.0,0.091162,0.164627,0.143228,0.36428,0.0,1.835525,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,20,1,anchor,attack,friendly,Q3_NE,1.0,3.377855,chosen_action,,0.0,0.0,0.0,0.405173,0.3744,1.0,3.377855,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,1039,20,0,attacker,attack,neutral,Q2_NW,0.415662,2.759181,chosen_action,,0.0,0.0,0.0,0.278084,0.36428,0.666667,2.759181,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,1039,20,0,feeder,attack,enemy,Q2_NW,0.428982,3.88114,chosen_action,,0.0,0.18,0.188966,0.435528,0.17472,0.666667,3.88114,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,30,0,expander,attack,neutral,Q1_SW,0.324932,2.260595,chosen_action,,0.0,0.055557,0.108352,0.184923,0.3828,0.333333,2.260595,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,30,1,attacker,attack,friendly,Q3_NE,1.0,2.607287,chosen_action,,0.0,0.035199,0.09605,0.296853,0.2184,0.666667,2.607287,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,mine,40,0,sweeper,attack,friendly,Q0_SE,0.35149,2.180943,chosen_action,,0.0,0.0,0.0,0.29847,0.34416,0.0,2.180943,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,40,0,expander,attack,enemy,Q0_SE,0.370628,2.366677,chosen_action,,0.0,0.0,0.0,0.246469,0.351964,0.333333,2.366677,pressured,concentrated_inbound,16,Q1_SW,2,2,31,62.0,0.5,7.289
train,with_mine,mine best intruder 1039,mine,50,0,sweeper,attack,friendly,Q0_SE,0.356877,2.223134,chosen_action,,0.0,0.0,0.0,0.310379,0.35424,0.0,2.223134,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,mine,50,0,anchor,attack,friendly,Q0_SE,0.331449,2.223134,chosen_action,,0.0,0.018297,0.0,0.310379,0.35424,0.0,2.223134,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,50,0,expander,attack,enemy,Q2_NW,0.358752,2.459231,chosen_action,,0.0,0.0,0.156327,0.22736,0.232271,0.0,2.459231,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,50,0,attacker,attack,friendly,Q0_SE,0.301536,1.797573,chosen_action,,0.0,0.007732,0.0,0.16303,0.300964,0.0,1.797573,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,mine,60,0,sweeper,attack,enemy,Q0_SE,0.396251,2.687054,chosen_action,,0.0,0.0,0.0,0.279215,0.234769,0.333333,2.687054,pressured,concentrated_inbound,10,Q3_NE,3,3,40,29.0,1.3793,3.006
train,with_mine,mine best intruder 1039,best,60,0,expander,attack,friendly,Q0_SE,0.273044,1.719353,chosen_action,,0.0,0.035199,0.064334,0.148148,0.26948,0.0,1.719353,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,60,1,feeder,attack,friendly,Q2_NW,0.469379,2.080344,chosen_action,,0.0,0.18,0.208908,0.287911,0.288413,0.0,2.080344,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,60,1,anchor,attack,friendly,Q3_NE,1.0,2.363768,chosen_action,,0.0,0.018297,0.000257,0.350077,0.38784,0.0,2.363768,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,1039,60,0,feeder,attack,enemy,Q1_SW,0.44237,3.768897,chosen_action,,0.0,0.18,0.042122,0.552945,0.32728,0.0,3.768897,pressured,concentrated_inbound,3,Q2_NW,2,2,101,33.0,3.0606,3.263
train,with_mine,mine best intruder 1039,1039,60,0,anchor,attack,enemy,Q2_NW,0.43924,3.337897,chosen_action,,0.0,0.073444,0.0,0.404692,0.271582,0.0,3.337897,pressured,concentrated_inbound,3,Q2_NW,2,2,101,33.0,3.0606,3.263
train,with_mine,mine best intruder 1039,mine,70,0,anchor,expansion,enemy,Q3_NE,0.335188,2.70083,chosen_action,,0.0,0.0,0.4,0.399058,0.254142,0.0,2.70083,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,mine,70,0,expander,expansion,enemy,Q0_SE,0.539602,3.748433,chosen_action,,0.0,0.0,0.0,0.520891,0.369107,0.0,3.748433,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,70,0,shield,attack,friendly,Q0_SE,0.299628,1.767684,chosen_action,,0.0,0.0,0.0,0.136471,0.32604,0.0,1.767684,pressured,concentrated_inbound,0,Q0_SE,2,2,34,29.0,1.1724,1.88
train,with_mine,mine best intruder 1039,best,80,0,feeder,attack,friendly,Q0_SE,0.190028,1.835437,chosen_action,,0.0,0.18,0.131555,0.152619,0.34752,0.0,1.835437,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,80,0,attacker,attack,friendly,Q0_SE,0.264988,1.571604,chosen_action,,0.0,0.019002,0.025078,0.120516,0.20916,0.0,1.571604,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,80,1,battery,attack,enemy,Q2_NW,1.0,3.678807,chosen_action,,0.0,0.035108,0.0,0.438401,0.24196,0.333333,3.678807,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,80,1,expander,attack,friendly,Q2_NW,1.0,2.22116,chosen_action,,0.0,0.0,0.0,0.266637,0.20832,0.333333,2.22116,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,mine,90,0,anchor,expansion,enemy,Q0_SE,0.544933,3.723469,chosen_action,,0.0,0.0,0.0,0.642175,0.579444,0.0,3.723469,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,100,0,anchor,attack,friendly,Q1_SW,0.340601,2.289935,chosen_action,,0.0,0.0,0.057288,0.329235,0.3702,0.0,2.289935,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,110,0,expander,attack,enemy,Q3_NE,0.377347,3.935946,chosen_action,,0.0,0.18,0.33792,0.538962,0.47588,0.0,3.935946,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,110,0,expander,established,friendly,Q0_SE,0.318518,1.928187,chosen_action,,0.0,0.0,0.0,0.262005,0.22176,0.0,1.928187,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,110,1,attacker,attack,enemy,Q0_SE,0.795012,2.630037,chosen_action,,0.0,0.106208,0.311383,0.236744,0.342111,0.0,2.630037,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,110,1,shield,attack,enemy,Q1_SW,0.611109,2.654109,chosen_action,,0.0,0.18,0.00411,0.266447,0.307138,0.0,2.654109,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,110,1,sweeper,attack,enemy,Q0_SE,0.274353,3.108287,chosen_action,,0.95,0.18,0.001931,0.337578,0.517111,0.0,3.108287,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,110,1,expander,established,friendly,Q2_NW,1.0,1.596856,chosen_action,,0.0,0.0,0.0,0.12584,0.2184,0.0,1.596856,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,120,0,attacker,attack,enemy,Q0_SE,0.54991,3.735496,chosen_action,,0.0,0.0,0.0,0.574471,0.264271,0.0,3.735496,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,best,120,0,shield,attack,enemy,Q0_SE,0.511008,3.430082,chosen_action,,0.0,0.0,0.0,0.43916,0.278591,0.0,3.430082,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,120,1,shield,attack,enemy,Q1_SW,0.654993,2.976446,chosen_action,,0.0,0.18,0.002352,0.309022,0.470218,0.0,2.976446,pressured,concentrated_inbound,11,Q2_NW,3,3,148,101.0,1.4653,5.119
train,with_mine,mine best intruder 1039,best,130,0,anchor,attack,enemy,Q1_SW,0.579175,3.962429,chosen_action,,0.0,0.0,0.0,0.624089,0.34416,0.0,3.962429,pressured,concentrated_inbound,16,Q0_SE,2,2,159,7.0,22.7143,0.0
train,with_mine,mine best intruder 1039,best,130,0,expander,attack,friendly,Q0_SE,0.331055,2.078329,chosen_action,,0.0,0.035199,0.0,0.284146,0.293613,0.0,2.078329,pressured,concentrated_inbound,16,Q0_SE,2,2,159,7.0,22.7143,0.0
train,with_mine,mine best intruder 1039,intruder,130,1,expander,attack,enemy,Q0_SE,1.0,2.666254,chosen_action,,0.0,0.0,0.0,0.250683,0.34416,0.0,2.666254,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,130,1,expander,established,friendly,Q1_SW,1.0,1.659304,chosen_action,,0.0,0.0,0.0,0.138937,0.241373,0.0,1.659304,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,140,1,expander,established,friendly,Q0_SE,1.0,1.71377,chosen_action,,0.0,0.0,0.0,0.126967,0.303,0.0,1.71377,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine best intruder 1039,intruder,140,1,battery,established,neutral,Q1_SW,1.0,2.03049,chosen_action,,0.0,0.125526,0.0,0.160811,0.47744,0.0,2.03049,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,mine,0,0,expander,initiation,neutral,Q0_SE,0.262696,1.647124,chosen_action,,0.0,0.004912,0.105027,0.079983,0.33716,0.0,1.647124,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,0,1,expander,initiation,neutral,Q2_NW,0.974745,1.647124,chosen_action,,0.0,0.004912,0.105027,0.079983,0.33716,0.0,1.647124,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,mine,40,0,expander,expansion,neutral,Q3_NE,0.465475,3.552538,chosen_action,,0.0,0.18,0.054861,0.394552,0.522676,1.0,3.552538,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,40,1,expander,expansion,enemy,Q0_SE,0.92579,2.588118,chosen_action,,0.0,0.18,0.100844,0.255731,0.277307,0.0,2.588118,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,40,1,expander,expansion,neutral,Q1_SW,0.143112,2.099384,chosen_action,,0.95,0.18,0.179696,0.173634,0.505676,0.0,2.099384,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,50,1,expander,expansion,neutral,Q3_NE,0.95104,1.695332,chosen_action,,0.0,0.093618,0.046251,0.090147,0.3548,0.0,1.695332,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,with_mine,mine intruder,intruder,60,1,expander,expansion,neutral,Q2_NW,1.0,2.031255,chosen_action,,0.0,0.0358,0.020904,0.160972,0.47772,0.0,2.031255,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
